0	0.4999980417
7.00E-11	0.4999980417
2.10E-10	0.4999980417
4.90E-10	0.4999980417
1.05E-09	0.4999980417
1.75E-09	0.4999980417
2.45E-09	0.4999980419
3.15E-09	0.4999980421
3.85E-09	0.4999980422
4.55E-09	0.4999980421
5.25E-09	0.4999980419
5.95E-09	0.4999980418
6.65E-09	0.4999980417
7.35E-09	0.4999980417
8.05E-09	0.4999980417
8.75E-09	0.4999980417
9.45E-09	0.4999980416
1.02E-08	0.4999980416
1.09E-08	0.4999980416
1.16E-08	0.4999980416
1.23E-08	0.4999980416
1.30E-08	0.4999980416
1.36E-08	0.4999980417
1.43E-08	0.4999980417
1.51E-08	0.4999980417
1.58E-08	0.4999980417
1.65E-08	0.4999980417
1.71E-08	0.4999980417
1.78E-08	0.4999980417
1.85E-08	0.4999980417
1.92E-08	0.4999980417
1.96E-08	0.4999980417
2.00E-08	0.4999980417
2.00E-08	0.4999980417
2.00E-08	0.4999980417
2.00E-08	0.4999980417
2.00E-08	0.4999980417
2.00E-08	0.4999980417
2.01E-08	0.4999980417
2.01E-08	0.4999980417
2.01E-08	0.4999980415
2.01E-08	0.4999980409
2.01E-08	0.4999980403
2.01E-08	0.4999980394
2.01E-08	0.4999980362
2.01E-08	0.4999980287
2.02E-08	0.4999980076
2.02E-08	0.499997966
2.02E-08	0.499997886
2.02E-08	0.4999977324
2.03E-08	0.4999974432
2.03E-08	0.4999969021
2.03E-08	0.499995898
2.03E-08	0.4999940531
2.04E-08	0.4999906893
2.04E-08	0.4999845936
2.05E-08	0.4999735933
2.05E-08	0.4999537909
2.06E-08	0.4999181806
2.06E-08	0.4998541582
2.07E-08	0.4998394249
2.07E-08	0.4998068682
2.07E-08	0.4997284411
2.08E-08	0.4997053317
2.08E-08	0.4996553822
2.08E-08	0.4995405961
2.08E-08	0.4995004656
2.09E-08	0.4994146335
2.09E-08	0.4992233333
2.10E-08	0.4991716669
2.10E-08	0.4990646682
2.11E-08	0.4988412814
2.11E-08	0.4987839173
2.11E-08	0.4986688874
2.12E-08	0.4984446624
2.12E-08	0.4983858191
2.12E-08	0.4982728958
2.12E-08	0.4982204873
2.13E-08	0.4981226376
2.13E-08	0.4980768677
2.13E-08	0.4979948412
2.14E-08	0.4979580717
2.14E-08	0.4978968421
2.14E-08	0.4978724169
2.14E-08	0.4978383639
2.15E-08	0.4978289349
2.15E-08	0.4978272547
2.15E-08	0.4978355549
2.16E-08	0.497871715
2.16E-08	0.4979012923
2.16E-08	0.4979829606
2.16E-08	0.4980332112
2.17E-08	0.4981549895
2.17E-08	0.4982210834
2.17E-08	0.4983713031
2.18E-08	0.4984519446
2.18E-08	0.4986292109
2.19E-08	0.4990434814
2.19E-08	0.4991635068
2.19E-08	0.4994176511
2.19E-08	0.4995513408
2.20E-08	0.4998307629
2.20E-08	0.4999860546
2.20E-08	0.5003077252
2.20E-08	0.5004941607
2.21E-08	0.5008770563
2.21E-08	0.5010855028
2.22E-08	0.5015086832
2.22E-08	0.5017323347
2.22E-08	0.502180618
2.23E-08	0.5024214066
2.23E-08	0.5028971144
2.23E-08	0.503122851
2.24E-08	0.5035628296
2.24E-08	0.5037340148
2.24E-08	0.504066033
2.25E-08	0.5042103656
2.25E-08	0.5044888915
2.25E-08	0.5046138451
2.25E-08	0.5048537915
2.26E-08	0.5052908241
2.26E-08	0.5053909395
2.27E-08	0.5055796155
2.27E-08	0.505909593
2.27E-08	0.5059821611
2.28E-08	0.5061153099
2.29E-08	0.5063344566
2.29E-08	0.5063882432
2.29E-08	0.5064795196
2.29E-08	0.5065190951
2.30E-08	0.5065813601
2.30E-08	0.5066087366
2.31E-08	0.5066408923
2.31E-08	0.5066462135
2.31E-08	0.5066373303
2.32E-08	0.5066232615
2.32E-08	0.5065784035
2.32E-08	0.506546255
2.33E-08	0.506467761
2.33E-08	0.5064169436
2.34E-08	0.5063037259
2.34E-08	0.5062300026
2.35E-08	0.5061366347
2.35E-08	0.5060432681
2.36E-08	0.5059486961
2.36E-08	0.5058558314
2.37E-08	0.5057642859
2.37E-08	0.5056745459
2.37E-08	0.5055865833
2.38E-08	0.505500505
2.38E-08	0.5054163086
2.39E-08	0.505333973
2.39E-08	0.5052534097
2.40E-08	0.5051744644
2.40E-08	0.5050968938
2.41E-08	0.5050203445
2.41E-08	0.504944319
2.42E-08	0.5048710531
2.42E-08	0.5047990313
2.43E-08	0.5047273368
2.43E-08	0.5046543951
2.44E-08	0.5045784108
2.45E-08	0.504496877
2.46E-08	0.5044060548
2.46E-08	0.5043245633
2.48E-08	0.5041558457
2.49E-08	0.5040243709
2.50E-08	0.5038824985
2.51E-08	0.5036915166
2.52E-08	0.5034833692
2.54E-08	0.5032491208
2.55E-08	0.5030082373
2.57E-08	0.5027778511
2.58E-08	0.5025568407
2.60E-08	0.5023402197
2.62E-08	0.5021212655
2.63E-08	0.5018880166
2.65E-08	0.5016334321
2.68E-08	0.5013784748
2.70E-08	0.5011184057
2.73E-08	0.5008927134
2.75E-08	0.5007069607
2.77E-08	0.5005468072
2.78E-08	0.5004057043
2.80E-08	0.5002801421
2.82E-08	0.5001667065
2.84E-08	0.5000629956
2.85E-08	0.4999673971
